Date,AlgaeMeanCC,AlgaeMeanCI,AlgaeMeanHA,AlgaeMeanLA,AlgaeMeanSN,AlgaeMeanWAT,AlgaeSTDCC,AlgaeSTDCI,AlgaeSTDHA,AlgaeSTDLA,AlgaeSTDSN,AlgaeSTDWAT,ClassCountCC,ClassCountCI,ClassCountHA,ClassCountLA,ClassCountSN,ClassCountWAT,DensityMeanCC,DensityMeanCI,DensityMeanHA,DensityMeanLA,DensityMeanSN,DensityMeanWAT,DensitySTDCC,DensitySTDCI,DensitySTDHA,DensitySTDLA,DensitySTDSN,DensitySTDWAT,DustMeanCC,DustMeanCI,DustMeanHA,DustMeanLA,DustMeanSN,DustMeanWAT,DustSTDCC,DustSTDCI,DustSTDHA,DustSTDLA,DustSTDSN,DustSTDWAT,GrainMeanCC,GrainMeanCI,GrainMeanHA,GrainMeanLA,GrainMeanSN,GrainMeanWAT,GrainSTDCC,GrainSTDCI,GrainSTDHA,GrainSTDLA,GrainSTDSN,GrainSTDWAT,DOY
,7040.95306514696,2046.0328202424,65302.8741864306,22295.7288557613,171.827411746537,1541.3520054467,23464.3306016826,10671.4694862724,86986.1495529078,44179.4970778543,2740.51583294975,4787.61531162141,120665,6370607.16666667,178965.166666667,1112585.33333333,9654100.33333333,12042.6666666667,380.938102467686,767.184072032598,403.564352372568,495.853287335518,803.451805322552,385.6407097027,38.7170384539981,170.722536665014,21.8583926190644,167.517200148436,68.0877144253611,68.3541715892613,17119.2502852303,34699.3152238401,24313.5432537444,31201.5036347368,15072.1428384641,16988.6043344324,12992.4716667271,40864.6922063742,18485.0293505795,26913.5801319998,25871.0194803239,11877.5026000235,15772.4293885558,8127.95416045344,14962.8446993536,14654.8183630948,4629.72920966922,15935.2163271801,1300.49859439623,5101.23663077779,562.982501966362,2496.36783857483,2873.21837727029,1547.38064854971,
,8696.35698375885,2885.05736421114,69714.0850494414,15382.0474504789,217.055495543059,5739.16953743261,28959.8507048809,8776.2242555116,89841.3269708194,27462.3781363353,1881.49017587254,9358.27647574691,119318.666666667,6020267.66666667,176479.333333333,1107064.5,9882319.66666667,9917.66666666667,399.841598134238,716.59454182424,403.165467153244,530.558963169466,801.740776095998,446.378711864876,8.62551240264813,174.201437575861,19.5049172066818,178.008904734188,81.0472061699315,103.554520598553,16993.7367412774,38661.9856156338,21416.8691314659,37958.6505615789,14809.2827463128,46011.9262658676,12143.5694801459,42853.594087768,16122.1814198943,30207.0805449292,23771.5736364077,23445.7575951201,15001.4830171954,6104.6650577945,14905.1876737204,13208.9773007802,3387.21029529716,11739.3801552752,211.856074830165,4386.27538225625,618.548730495312,2956.98216955066,1994.49221625209,2082.34046889425,
,8469.66469544959,990.599107760299,82756.3480109734,11616.075151759,134.139803015223,1013.67729975041,21992.0732236495,4809.39485355917,91889.9834809301,22300.9549461888,1324.45368515847,6410.46599823163,147212.333333333,6308234.16666667,186987.833333333,1505219.33333333,9768668.83333334,18751.5,398.210166315836,764.019847365455,402.895148584017,521.526854885032,805.352589463039,407.531523045085,8.66543924665649,133.667926396064,15.3297947943944,154.523966320157,55.2169462618284,65.0797291013298,19037.3092393267,29469.060644739,16888.8688392092,15638.3807067523,15972.4077198194,13941.4831263032,13659.3343947779,38206.7359988653,15753.4086406949,17327.940612,21246.7649050867,9618.28949026435,15030.871531667,5500.62699505404,14955.1821971651,13743.3929776325,2675.25146487487,14969.1671782174,169.137308252027,3576.19637269975,402.16524389278,2530.38634867213,998.411699925076,1163.81129389298,
,2148.93020005377,1014.70698925345,93027.552040381,11944.9506372168,1021.11779559123,1954.05870569315,14231.5045260481,4080.4353476331,102303.497833579,23805.1612002434,1423.47080747672,7632.24321689393,173784,6417085.5,390227.166666667,1946626.66666667,9191977.66666667,24488.6666666667,397.131701836097,759.73007900392,402.994559117383,508.988173897641,806.104401464914,421.747380141768,11.0478468453352,131.120193658487,16.2005511090868,158.507487905674,62.2859634325752,44.6687403401231,16871.212307642,29991.6389488746,14170.2317757717,16017.2359284508,20271.0365271322,14594.8336149979,13900.9939330322,38596.5315059926,14299.3223856426,16523.6478737035,26862.8006751832,10045.5297164915,15053.1619533206,6137.93816487738,14955.2386189121,13775.8935575223,2480.24056368086,14763.3180734313,225.481206540082,3463.15172732337,405.795479530125,2582.5625804956,947.526390303543,834.261000000558,
,1648.08312698834,1238.54224562777,78672.8027710711,13173.0555427836,208.445082595994,1176.08914877054,13356.9093877275,4034.3962038203,84499.6736004083,22548.9985058061,1518.88932015667,7355.73256853924,143728.833333333,7853565.16666667,316905.333333333,2004021,7314370.66666667,41818.1666666667,328.559646462294,745.233884458366,336.33064357098,518.224023918485,805.445811643058,355.611930856041,15.4148105889574,133.372899785303,15.1319023248693,164.667612315254,61.2892485943542,42.5691914936343,14330.3780530735,24847.9631606327,11130.2441896935,24388.1246723038,21650.9553653392,15165.3094007091,12472.0997402724,34461.0616889538,13163.4017886588,18359.8006543787,27845.3610053496,8430.15284399436,12608.5597304076,6417.50489572676,12460.3161531034,13024.8229775141,2606.88262117276,12274.5027357803,333.645607975712,3172.36507210992,359.970739996848,2532.80225712434,955.268487357288,699.243039090913,
,2092.28067183348,2700.6029816298,86718.0205827796,19078.0236114197,524.884475877277,1241.88400795507,19622.5473936215,10047.8437028787,95969.0405161169,33774.6042715836,3984.52504990472,9548.32872163393,150174.666666667,8378939.16666667,389679.166666667,1871897,6963418.5,34908.1666666667,399.91180926043,734.587507878618,400.608997879692,514.033339602293,787.376400121908,397.934817243008,3.14792815364314,154.147951682231,12.3704753213506,158.7621514081,93.0284228471147,16.3009483503983,13887.3017415687,31110.5977956027,14092.8413847007,20083.813750283,25091.011598257,1497.71130711728,13039.5279194411,38767.4888011987,13617.5443698262,18742.8179239604,37008.021101163,3369.6911104314,15001.1426234725,8491.08422395422,14943.966461573,13768.639501835,3408.43533858978,15009.0983041826,53.1459755983068,4546.99104677172,400.46200356328,2484.14258002576,2135.36943306508,205.711102994786,
,1893.54221115809,1860.8963046476,92687.4295396735,10684.4032505626,348.961157180702,481.759449185536,17922.9680659325,5788.767344854,95618.5762236656,21594.9033229078,1537.25743338138,9103.75007674194,179653.166666667,9235627.66666667,424220.833333333,2232369.33333333,6131225,55715.6666666667,399.994664657958,743.197302039964,400.296445473043,518.358778379438,805.807200336906,399.95059229461,0.45327423176375,154.056309207672,6.79499282470809,147.516643191792,65.9472066485107,3.35810447728216,16397.0030255826,28341.9143987573,7702.76102886986,5864.45170628189,21434.2572639117,302.515071889653,14739.0500821375,37552.9673491022,10672.0080310729,10934.3644363688,27019.4419440992,1484.51971943764,15000.0588689826,6417.02274298921,14977.719390498,13583.4373991799,2669.86303921079,15001.3873063078,4.26243827684317,3748.65617484252,229.60143433729,2564.35417766911,886.419641050174,69.9616269604288,
,2413.64012067032,982.977639480918,97712.6622601894,6642.28030320746,311.618404407711,565.82336866903,21145.7454159535,3880.62565988131,93893.9561400337,13576.6403651426,1846.40961727091,8921.39560306528,213883,9754556.66666667,531985.166666667,2590794.83333333,5076010.16666667,73505.6666666667,400.002147262201,733.593076113992,400.173362696219,512.421033911116,793.05028509678,400.13502575756,0.376005889637346,143.375164614919,5.01080814827259,138.784937401872,67.4444307251403,4.10657682663417,13489.0683721648,26020.1549191885,4387.42956255021,1484.89488097027,23407.4289338443,47.1881842221261,14265.7781938092,39174.928732111,11487.3053008173,6258.37512002436,32505.7035909921,868.303362472836,15000.0064592807,8234.46724948399,14997.0009175813,13797.4766758266,3282.88384115779,14994.3601914676,1.05894342438297,3903.79735956913,93.283364716647,2280.35535541275,1499.84743030636,115.017205464626,
,1777.50030108491,620.528850480453,58479.6432423112,6802.1679078729,166.349931436579,323.929207418359,14235.0178895685,3428.42633704934,65571.9941507899,15738.3802856702,1165.05746205953,4498.2294993854,323506.666666667,8342980.16666667,1087544.16666667,3512150.83333333,4359544.83333333,46571.1666666667,399.674138291309,758.886809400583,400.531517297551,505.507808170768,794.373803744735,387.389079672988,3.87381520120353,99.0544523524367,7.69588290208816,138.677561478507,32.4544699434393,22.64498755865,11555.144330422,21642.4305325578,8609.84997994438,5258.44203102111,12667.2051267886,3345.97876393945,11617.1268195207,25881.6013154546,10005.8418092942,10076.2636537149,22556.4619749296,4566.24867898569,15002.9466824016,9978.78789466245,15000.228101626,14678.5605905795,3448.77798157357,15095.5363952298,44.7401292774351,3815.98254218394,209.97279372575,1296.4991329362,1213.82835579817,324.692097419782,
,904.06648624017,448.960637202601,80877.9843027961,5597.64881080693,234.136546011433,196.362539255351,8599.2083280839,2693.08920717904,72123.2178658606,11890.9333337646,1539.35328908896,3977.07829832583,269932.666666667,7271965,1105047.83333333,5723155,3798603.33333333,132811.666666667,394.859763244448,773.60836237298,400.110980795915,515.648317637904,792.708911779405,391.590416478769,16.5747856772778,82.0011957823177,3.70094797810683,139.128484277083,33.7590233874412,21.0483636789101,12796.0389449709,11386.6312875304,2734.32196627023,709.949018597477,10346.6009073412,295.214918444837,14170.8167527839,21762.8269954133,7795.3720169254,3333.00291853096,22591.9036148233,1798.07545477661,15102.697908562,10654.2552994269,14998.0271112909,14887.527360838,3641.3238344058,15212.9768364294,348.161295371891,3676.53693053274,69.0172780045395,982.502201844793,1344.03179958101,552.83188531021,
,3540.73274590348,678.534083093122,77397.7067854543,8078.41291601849,151.510398195032,397.98821250131,26207.4689467018,3739.48206526172,78266.1563416128,16653.885275828,1388.13263955507,8380.30001045271,210508.833333333,8072287,821956.5,4079266.66666667,4228966.66666667,68660.3333333333,400.00093354731,755.454804898526,401.213071130742,492.84437370004,796.550745902354,400.189354232601,0.208159589264229,119.297657460381,9.67673434169264,129.858882695641,43.7061730422685,3.65063920920183,12990.9095597458,10640.0170088789,3874.956905142,1186.06155068799,14128.795518372,61.4009523424896,13457.3919095216,21936.1073096471,8208.97369365174,3413.92496289694,24743.0011352068,501.45623807089,14999.9706873626,10710.2792136112,15002.6676767316,14954.6698204267,4108.38247482026,14995.0829036033,1.28193991452325,3845.26106473374,79.0081936969203,993.481571762039,1976.26854344385,51.131446859239,
,5791.92440356974,817.541427073807,79853.1980685859,10415.5090393669,111.172630999799,390.248182700755,33187.4478829155,4772.36713938868,80517.958165673,21783.7024459698,1648.70388921357,8117.00261375213,216889.5,8409082.16666667,830996.5,4076532.66666667,3748222.5,59855.1666666667,399.790513715388,739.470509281675,400.97163257868,461.201569324115,791.490615178088,400.079176973546,3.44856286745189,133.834551071958,8.95602894732199,123.356060109378,57.5334317430613,7.54701809695748,13423.0815408467,13665.7206527128,5861.92309212041,3205.16757048996,18886.4302778442,143.572912572724,13520.3465279067,25502.6932134103,9905.59546407758,7645.39390222875,29335.9100869602,1152.73158265849,15003.4534282565,11495.8456557731,14988.7453380385,15074.8650307435,4816.98616157731,14992.3290147556,64.2878783793356,4034.65815548696,139.454886486561,1161.20998635336,2705.39880818086,143.597459194538,
,6245.96675082863,891.537953846782,67849.1740718409,9676.44137093965,111.109365153516,191.827032952405,31249.7751184079,4408.21893830862,71860.7018133485,19563.9749454628,1083.00180205196,4222.66611063561,200508.5,8632177.83333333,842221.833333334,3917582.66666667,3841943,56131.8333333333,400.0031736054,747.744198042813,401.11925830004,490.914349889354,793.939378591353,399.670010566372,0.548676602141159,111.265546133461,10.4778873861795,118.966310173276,46.8563167442068,9.72254769026917,12650.4507603415,16256.9014736769,6568.05714283545,3547.61566005706,17582.7356625066,533.450868043225,12878.4822047967,24915.5973098959,8967.95609473177,8316.90128388698,28170.7679350756,2399.07353418761,14999.9099952063,9141.68890269839,14982.3697470486,14311.7454703598,3939.68615728967,15015.037179347,10.0489086315331,3684.25775273646,179.325826975636,1627.49527604652,2048.33165365317,284.069967311624,
,1703.51027777098,675.430239954062,58741.5574440138,6931.66698781507,44.3911239504292,194.070260425469,12118.7605338293,3141.74739071628,64288.2635025861,12683.9915450768,733.251351766748,3266.02226340388,283520.666666667,8567231.83333333,962443.5,4339411,3293939,69514.5,399.97299606732,760.00010031268,401.237274069865,504.732315461469,796.899023752154,396.781311720509,1.63659283363312,104.339430459108,11.0401280555708,121.278330229257,41.8336729728667,17.7291589454378,12841.1550105772,22199.895738552,7188.28183325478,5536.50302997792,17389.9221912517,791.75854921345,11887.0345939743,27831.4368109879,9830.84389547125,10266.7195638496,23866.4625295418,2974.61052182364,15000.2366665721,8734.39577158008,14998.0594783076,14374.8983645806,3208.10923438324,15046.0384701597,26.2071547610961,3631.58901022191,169.284070973443,1537.95272171515,1332.30451570503,402.603291028243,
,1215.25787029322,658.222910210525,59928.4503565645,6627.61615797001,39.0338697016368,121.246338445297,8194.14109009031,2696.51125192138,58189.9626207767,10740.1677278801,680.343207016216,2375.96163792606,226905,7982624.33333333,987624.833333333,4774889.83333333,3579084.16666667,84731.5,400.007055577505,737.356627873565,400.576097938868,487.168135744533,787.641257871459,401.19582476845,0.440470432822226,108.88816904593,7.98980673255272,114.014741207066,49.5523080623726,6.48172079863205,14289.8914432663,22797.828706624,7581.3245196283,5137.45697168455,16152.5024393525,301.844403160635,12799.1228410632,31100.2936753145,10367.2271035124,10624.4324401776,26827.5575415049,1825.17595743502,14999.7948115385,9468.8050255671,14979.2030193484,14518.3380535869,3845.56502084699,14965.3813895409,8.97357940166279,3665.10649107296,178.566978107634,1460.04599728576,1885.16865847589,171.186186491421,
,5220.49595549826,2657.03481415176,72762.4219309973,11346.0659086629,649.114174970053,679.0924861258,20997.1617382351,8493.25924583297,66216.2183455499,15926.3590568618,3551.46198426844,4964.74977060437,150149,8071291,491965.5,4321286.83333333,5174993.66666667,110013.5,405.249256951011,727.939049124533,416.334099114118,501.209043523115,774.801878889011,418.527039865058,11.5666895997994,99.8684618810892,17.7432644294171,100.221544270076,48.1345032647301,16.0575751808164,16014.0114417229,11702.8727875169,2863.56834185248,1782.71904304275,11978.6921382533,543.046909550979,14389.0090609879,21720.5758307445,8255.13327210074,4463.43649611423,24390.8126362693,1835.40012695416,14875.1041654905,9477.72027105174,14739.1481878214,14123.8796748231,4687.90927245301,14542.8407517657,298.212734750432,3196.56768578524,404.600079988058,1490.84468832336,1593.31744940583,476.349878847108,
,7312.09387287599,8510.16979300398,55272.8761524642,23819.0286115172,4201.04776584137,3626.44207165214,24166.5650068222,24688.2015433178,59803.627127133,38456.8022682784,14480.9455936175,6157.31655759916,86395.8333333333,7830603.5,194147.5,909188.166666667,8011052.83333333,44148,390.628252521213,653.863798383178,351.841148927384,501.745079517696,656.665951638634,413.907136770914,34.2239627835195,184.211084408627,27.9322252596767,132.182357877763,174.466109219492,34.1823367293399,12942.6041367447,13681.7970484758,5629.78652100643,10620.9448040043,12267.1853524995,5859.8471581211,10083.7711730863,20548.4726744305,8264.20962369403,10509.1233538261,26200.5749856814,6798.06903989567,16068.6616202716,12882.0617543466,12232.9016934533,15050.67831675,10672.5035790732,15352.7675263539,1019.53593572101,4672.93143169617,546.806668230022,1529.74401992969,4928.85183021594,1149.24865204902,
,6287.97853962223,6155.34919307297,56793.2774515579,20109.9048815701,3507.97786224304,1778.68916736476,25038.2692546726,17906.2046147159,54686.0160238993,29478.413618731,8750.36900274541,5635.31621037441,76072.6666666667,7406873.5,181265.666666667,783758.166666667,8241293.33333333,39674.6666666667,321.778536850508,654.518804775064,352.549666890788,470.299747003611,686.295571954567,340.626678533098,30.0143708560575,188.445362522825,30.8762040010345,118.702337884679,152.560342536474,37.7810941429172,13168.1876841388,21794.9841892415,9049.97558092449,28701.708630251,14496.4533373831,7255.94627040671,11948.1467824304,27396.7478475586,11093.2137407917,19055.5336605783,26400.5712207761,6023.6508313124,13201.4175583555,10846.9401971362,12151.3223809656,13127.6939953887,8867.95236604014,12920.7804515398,865.860651450396,4448.420358956,743.936728308789,2252.42650476617,3671.10358549978,1060.81079626347,
,6949.61856698231,2343.08806311441,70454.4305296469,8490.36242106182,3105.42195103586,2264.59993165604,20876.5911105417,6105.74171385448,72747.8953046365,15694.1762514029,3565.91300015975,4416.08274116499,142155.833333333,7167479,293180.5,1004530.16666667,9190316.16666667,51422.6666666667,399.162801887477,696.945505727269,418.919408189187,501.030315748538,719.393000738553,412.240255996321,29.0943313154749,157.092942397764,30.2091326593996,128.535420447823,108.032130941751,48.4271132022686,15933.804853511,23753.9609425759,9000.05046341601,12067.9895496582,9387.02315331272,6624.34555827214,15078.2958063915,29243.6140295077,10967.6692306623,14194.3197041536,20237.8174681979,6967.17281376108,15315.8438161373,8547.73125260057,14687.0276750487,14061.0224888605,7344.56929438874,15497.292135527,944.468411940843,3954.01459950395,676.786287839961,2236.97750223564,2405.42663204262,1376.58358733497,
,4745.65046006145,1221.56364655428,61232.0216811481,5503.72974214799,1665.84024729548,2015.73428199861,9205.7322614375,2438.099759462,60915.5303905628,7064.20091759817,397.405188542542,3042.61530036136,154615.666666667,7300528.5,320640,1108187,9039029.33333333,54163.1666666667,405.783887427896,693.865023331324,418.429721719048,514.087122794608,786.347967367458,360.118221792374,15.9551316893497,115.177674574736,27.5501338465554,100.011554886104,44.7766512950477,27.3180212142379,16286.3483915214,24359.3430713229,7899.85466580664,13310.7676152878,4754.76705905188,719.3296742645,13125.6356368921,29679.6488025416,10657.4335946808,12618.7158596388,14803.3229699811,2500.06757721204,14859.0225945958,5259.20843262714,14653.0169683054,12890.0654068724,3137.1560045447,11818.773068266,406.24643510664,2571.97099853472,694.992920280628,2370.5778153754,128.057076801832,810.957027353392,
,12734.0018912571,2313.60852212008,43406.850794425,7691.55486216512,1810.61669733331,1849.96275885567,27612.0959466521,6387.52902544893,45813.0366931005,13204.965783557,2343.26891742617,4401.19104183577,90869.8333333333,5685040,225884,841061.166666666,10340086.5,30786.1666666667,405.922785140185,677.554758430986,419.113710744094,494.604637561374,769.034921008621,362.48172330233,17.5447418745338,116.985747495065,30.9717492821847,84.2263469216835,53.0684448333961,32.2561392287771,11912.8325991136,21703.2186345757,8610.9853573474,14255.1725739392,6642.56258730467,1110.34842823406,10537.1763446604,25828.3066164533,11169.1738720777,14255.5722927425,14344.7400841872,3312.9869993924,14854.1053370517,6494.49664697222,14635.5158020014,13104.6353942762,4138.6717135729,11724.8604593054,457.431702375716,2669.17334639183,754.242407607619,2044.48202959701,1040.54470391199,956.63535948769,
