Date,AlgaeMeanCC,AlgaeMeanCI,AlgaeMeanHA,AlgaeMeanLA,AlgaeMeanNONE,AlgaeMeanSN,AlgaeMeanWAT,AlgaeSTDCC,AlgaeSTDCI,AlgaeSTDHA,AlgaeSTDLA,AlgaeSTDNONE,AlgaeSTDSN,AlgaeSTDWAT,ClassCountCC,ClassCountCI,ClassCountHA,ClassCountLA,ClassCountNONE,ClassCountSN,ClassCountWAT,DensityMeanCC,DensityMeanCI,DensityMeanHA,DensityMeanLA,DensityMeanNONE,DensityMeanSN,DensityMeanWAT,DensitySTDCC,DensitySTDCI,DensitySTDHA,DensitySTDLA,DensitySTDNONE,DensitySTDSN,DensitySTDWAT,DustMeanCC,DustMeanCI,DustMeanHA,DustMeanLA,DustMeanNONE,DustMeanSN,DustMeanWAT,DustSTDCC,DustSTDCI,DustSTDHA,DustSTDLA,DustSTDNONE,DustSTDSN,DustSTDWAT,GrainMeanCC,GrainMeanCI,GrainMeanHA,GrainMeanLA,GrainMeanNONE,GrainMeanSN,GrainMeanWAT,GrainSTDCC,GrainSTDCI,GrainSTDHA,GrainSTDLA,GrainSTDNONE,GrainSTDSN,GrainSTDWAT
20170701,4156.444204269116,5669.966655324942,94382.29839263637,57959.427562678524,,310.2171564150846,24.353120243531198,29784.3978222777,24034.818120741158,105898.64590727082,90488.39355102096,,5304.709073278492,426.6794198937747,7402.0,1102125.0,29116.0,100832.0,0.0,14731271.0,2628.0,348.2977573628749,745.1871611659294,407.64665476026926,472.4079657251666,,803.2203467032817,360.39573820395736,114.8462970486845,254.26527112200367,40.296993322577684,199.83846186613323,,93.95150647308056,104.83513989679014,20056.336125371523,49906.688442780985,48882.573155653256,78987.1766899397,,9966.700157780004,1173.1354642313547,19226.650210970358,54363.915611617806,34060.72270741064,57323.68691835064,,31671.664278792585,5550.7970879810255,17014.590651175356,8986.857752069864,14890.472592389066,13931.601079022532,,3740.295918797502,16214.307458143074,3814.335086142132,7061.396010639536,980.238122916113,3765.900946720845,,3036.685467651029,3180.3873647391083
20170704,2503.0177616830492,10564.247570247782,75748.27673433251,22930.768086723725,,551.052155000198,12236.842105263158,24462.64611340446,24134.88750958241,84418.13923968526,31025.53294836583,,3522.206986339072,12338.28916427983,5799.0,217409.0,15813.0,60514.0,0.0,14847052.0,76.0,400.62079668908433,507.83201247418464,400.09169670524244,505.8796311597316,,756.7979185362857,465.1315789473685,16.23124161398813,229.49970095910157,7.699237273039968,179.3999385694149,,139.19800971462448,165.63667770989034,16633.471288153134,49616.253236986515,13368.905331056723,65962.62848266518,,6557.279182426249,120493.42105263154,14842.73013657015,45837.928406706844,12475.990324715176,52158.09077341783,,24920.82275124053,52897.95870981052,14974.909467149508,9217.226517761454,14928.666287232023,11596.96103381036,,3304.4257203382867,6888.157894736842,491.8019640412621,6413.491395734373,599.0694301401836,3763.708857608826,,1750.628894422062,3932.488401470605
20170707,0.0,1193.109456968014,109934.60445915844,7866.527007253167,,0.0,0.0,0.0,2952.683482228087,79586.78006015263,9489.121194888789,,0.0,0.0,40743.0,435002.0,48933.0,94993.0,0.0,17178617.0,10704.0,400.0,723.5911559027313,400.48433572435783,471.55579884833617,,799.5071023470633,400.0,0.0,116.58192972496262,7.230920594536202,97.4263668929929,,10.252918809566038,0.0,27286.7731880323,26744.11841784636,13865.489546931518,4094.617498131441,,241.82098011731682,0.0,20179.46585414684,34013.224516628725,18729.298970871383,12063.418499696592,,4336.371512797546,0.0,15000.0,5658.594673127939,14981.914045736006,13902.740201909617,,3000.0913926889452,15000.0,0.0,3267.943869430768,234.5939274619932,2023.2986950410525,,13.707650156072555,0.0
20170710,5000.0,1861.6215469522406,109633.01879987672,6976.885791902352,,5000.0,5000.0,0.0,2905.0716243637617,78182.08078593065,8910.048542310438,,0.0,0.0,278866.0,1520215.0,457503.0,1074880.0,0.0,15676372.0,16738.0,400.0,725.7782616274671,400.14513566031263,476.76401086632933,,798.8510798289298,400.0,0.0,103.83419400262457,3.8751888206109535,101.9538318180184,,14.369988219535044,0.0,13256.617873817531,18760.43520159977,1477.411077085833,141.96468442988984,,1906.4465298475945,0.0,15388.353984985608,30767.910381699683,7927.230482941439,2065.964290646492,,12157.808711294787,0.0,15000.0,7564.710254799485,14999.134431905364,14412.892601964868,,3007.4126845165447,15000.0,0.0,3156.8925523195003,50.950515952047866,1465.3758351096478,,122.29754179574672,0.0
20170713,,3400.6002932517426,,18317.647058823528,,0.0,,,4653.890170262244,,10764.55159002251,,0.0,,0.0,2509107.0,0.0,1700.0,0.0,13686010.0,0.0,,603.037813851701,,502.29411764705884,,798.8860157197022,,,164.87392256784173,,131.1511318180771,,15.536942869279878,,,24680.884474037975,,71323.5294117647,,81.55262198405525,,,31267.10582717014,,34449.639790002155,,1820.026840960201,,,3328.8735793252335,,7787.058823529412,,3000.0,,,749.0792511756233,,2531.7879399764865,,0.0,
20170716,4482.801595214357,11780.26821633772,96722.43947261576,65961.4281421586,,1272.338964745815,0.0,27023.288409778765,39934.15864525667,98673.68004479998,90559.53858875355,,11357.031433001821,0.0,16048.0,761624.0,46797.0,73214.0,0.0,16203750.0,2621.0,400.0,585.2887382750544,401.551381498814,398.7618488267272,,752.6180421198796,400.0,0.0,256.3895481092593,17.06150449523361,91.92439875020493,,144.1605326640819,0.0,22894.59745762712,47404.8152369148,31818.7597495566,40989.359958477886,,12292.60803826275,3406.142693628386,17038.94314063885,48112.75959522957,19447.423459763664,35399.49444942215,,34130.8576932753,6112.356094423905,15000.0,11120.249624486623,14868.32489262132,14523.335700822248,,4079.33061791252,15000.0,0.0,7384.8203724476625,797.9009311030608,2588.478248541278,,3486.8307222993603,0.0
20170719,3298.176772822844,6913.805915056324,123955.25111882554,15466.278766069834,,719.6396056998848,809.4931469046055,31515.46496570573,17167.266449309147,109108.55398510797,25379.206783112604,,4285.261910480315,16331.649037290781,46127.0,828541.0,80367.0,137836.0,0.0,16701559.0,10871.0,400.0,736.9632884793871,400.68767860772033,474.93083567911606,,824.8443174276923,400.0,0.0,246.70773251349442,11.83423508401466,128.80353012665623,,83.09283721292789,0.0,28024.69269625166,38551.39536446191,6848.312532921894,8649.820559698983,,5191.587503897074,24.530095360745825,22958.216707750362,48438.566945054365,15318.414295558283,21227.22369818145,,15821.598104276323,648.8522855276183,15000.0,3758.577225910779,14962.434830216382,12860.097023515871,,2968.344931152835,15000.0,0.0,2412.253513093329,438.50628762496183,3724.8565842794233,,704.9950956497945,0.0
20170722,0.0,479.13674184582527,79930.44142219299,3849.112693424463,,0.0,0.0,0.0,1646.497814392004,71813.16756856669,6750.939018451497,,0.0,0.0,110183.0,3288101.0,292056.0,1648641.0,0.0,12533360.0,22341.0,400.01089097229163,714.2270264812425,400.1561344399704,492.6134313049354,,797.9383581098764,400.0,1.0435413819670392,114.22162451616012,3.982836439501418,105.32346503819085,,19.599680521663142,0.0,17921.094905747712,25288.28950205605,1520.2221491768705,111.28559825941488,,2901.906591688103,0.0,18314.456352864054,33566.66026101131,7927.727271929542,1452.385527356459,,14615.38801371192,0.0,15000.0,6970.321167141764,14999.414495850113,14178.706583179724,,3002.61334550352,15000.0,0.0,3138.832677214636,41.90667768456062,1633.1952001839584,,73.44030286020795,0.0
20170725,0.0,93.55857423298384,28282.27423345786,1882.035201638233,,0.0,0.0,0.0,788.4484966586705,47209.04200100695,4999.475841318652,,0.0,0.0,260613.0,3046220.0,762613.0,1531406.0,0.0,10587571.0,27792.0,400.00230226427686,771.3888031724564,401.22054043138525,493.5508284543746,,799.9242980283203,400.0,0.4798136380625648,63.55230078551261,11.027844261672454,106.98544013576418,,3.339131987594428,0.0,11562.585135814406,25616.844810946026,14729.266351347276,12429.166400027163,,369.45631816778365,0.0,11897.655832746654,31045.344999223922,13234.791949245295,22911.516235392206,,4765.42725015588,0.0,15000.0,8482.121448877626,14968.06768308434,14660.594904290569,,3001.724663759044,15000.0,0.0,3973.98851007077,308.3401164428081,1081.81098729378,,62.05320811426077,0.0
20170728,0.0,179.53120937979278,84105.4881704011,3939.67334071312,,0.0,0.0,0.0,1031.598466981162,74198.29195468174,7310.404304584598,,0.0,0.0,355119.0,3215764.0,1341212.0,3711941.0,0.0,8669724.0,101756.0,400.0016895744807,771.2607330637449,400.0830592031685,482.64156138257584,,799.8234891906592,400.0,0.4110408658573728,57.86047078524665,2.898862653747136,109.20422462552438,,4.7057107465454315,0.0,11697.050847743996,8951.261659748663,482.39577337512634,14.155666806126499,,1188.744301433356,0.0,14936.748251247129,21839.22320093621,4839.913078901272,722.0197268572362,,8748.075729375705,0.0,15000.0,9520.332026852717,14999.88592407464,14922.782716643394,,3005.572726421279,15000.0,0.0,3756.460265578235,18.499047617497748,520.8268881747612,,115.45129247543849,0.0
20170731,4499.9305378684385,651.9587000960305,122654.19225362533,9349.843090884398,,1.919410598804419,346.1259299582652,32631.83080895527,2400.755393090305,95760.9110291947,17485.447211597362,,86.01812451564022,9482.976640622976,129567.0,4111196.0,648768.0,2864397.0,0.0,10060380.0,82665.0,400.0,751.8554454713421,400.0542566834369,451.3111660150462,,800.1073418697902,400.0272182906914,0.8334394492779735,112.94503713052755,3.413196754777186,110.01471249490179,,13.766864089600485,3.938741532357544,14900.881397269366,12805.867805864766,811.6152461280458,74.63438203573037,,2161.907900099201,6.3206919494344636,16281.9561589531,29658.67153766107,5751.322018546726,1073.6362834730048,,12379.537692002075,243.5385879753306,15000.0,10105.31023089145,14999.687869931931,14978.851046136411,,2987.7630367838988,14999.836690255852,0.0,4433.634726736931,40.92677127239244,746.8279966293367,,453.3054205445344,27.1084337170883
20170803,10776.63069399261,567.8920269246579,106141.81718790332,9270.12865449142,,7.795840119020322,141.5381260616077,50017.15891314374,2202.6831156831163,86536.71873885674,17908.200014886654,,236.37373707364685,5006.467441950153,140477.0,4802438.0,674102.0,2659604.0,0.0,7684066.0,43566.0,400.00053389522833,758.4204106330992,400.0816641991865,464.61559690841193,,799.6485064027299,400.02295367947477,0.34659218304221795,94.98388787429444,3.5077276627994625,108.62441657379023,,19.200636488892837,2.8088788596284964,12652.462680723535,12247.88039949709,1008.6492845296408,138.56715135035142,,3808.6136623501147,21.432998209613,15121.300004120496,25533.045051925907,5865.307771079225,1318.7657230972145,,13815.707570673943,823.2775898471264,15000.0,9643.322464548217,14998.971965666917,14970.21408074285,,3011.278826860675,14999.59831060919,0.0,4315.213094635101,62.723029788753074,666.5894266300012,,1169.0405574106253,54.228948250400364
20170806,0.0,451.5286564121485,88377.81954887217,5540.466790014777,,0.0,0.0,0.0,1552.9242045551905,74505.83688807212,8043.801797583576,,0.0,0.0,159826.0,6222883.0,750120.0,2845605.0,0.0,7802386.0,81562.0,400.00375408256485,767.3422592068662,400.10118381059027,497.4815900309425,,799.5308486404032,400.0,0.6126941841922589,65.14253069262553,3.2416167117263166,111.81114588455591,,7.8930675719002314,0.0,14614.26801646791,16423.635154316737,1387.5779875219964,400.9920561708319,,2373.284915665541,0.0,16010.44029956883,27352.154281970386,6170.9069933587825,2082.595294449124,,12496.18094019405,0.0,15000.0,7965.838824223435,14999.784034554472,14605.179214964832,,3002.1898429531684,15000.0,0.0,3392.0907717223968,25.45289169254614,1129.0396025786408,,74.0352533450855,0.0
20170809,0.0,31.920095852341195,51105.67595869711,5198.5567241516255,,0.0,0.0,0.0,426.98577943816946,64679.36049343335,8764.223585085714,,0.0,0.0,695983.0,7549946.0,1458203.0,2140270.0,0.0,4905096.0,5599.0,400.00100577169263,772.4948628771649,400.69318195066114,482.6834464810515,,799.9946586162636,400.0,0.3171374429064491,62.6633198628929,8.308412063098734,102.03863789277422,,0.7501010521380961,0.0,8249.087980597227,33640.48630281594,9417.36850081916,13321.559896648554,,402.386619956062,0.0,8492.320811971127,33668.42369229389,11484.379870792829,21813.885776612493,,3765.289060689296,0.0,15000.0,7155.827207240954,14981.3379892923,14667.775561027349,,3000.022425656909,15000.0,0.0,3388.6673698247505,235.87658103221096,1036.4082014204816,,7.05292006940861,0.0
20170812,0.0,632.6712386645747,96625.39854826672,6918.6813616781055,,0.0,0.0,0.0,1879.338272913252,75897.89490417464,8891.735376917564,,0.0,0.0,368848.0,5124091.0,1547805.0,3578085.0,0.0,6656912.0,102822.0,400.0021689151087,754.8851884168332,400.0808887424448,484.75757283574865,,799.2370786935443,400.0,0.4657110763912707,75.67211157362968,2.9014291114894064,107.7060231356628,,10.178107943093137,0.0,12261.039777903094,15732.686051047884,660.9747351895103,66.86956849823301,,3713.2404634461145,0.0,14263.819281254546,27611.996799044635,5144.158483605255,1640.473515522522,,15775.43032499965,0.0,15000.0,8619.26027465164,14999.860447536998,14540.083592200857,,3002.725888520083,15000.0,0.0,3168.646441426088,20.460643052510623,1228.6472548761776,,76.57519349010339,0.0
20170815,15489.655432904316,947.468059922576,113667.97557402324,12540.544763927626,,18.894352952587003,84.08045159148048,65384.88206021036,6149.41974844181,95803.16921175992,23092.044637155897,,697.1248699152205,3339.368030554168,105901.0,5557438.0,702367.0,2998106.0,0.0,8330796.0,63243.0,399.99575074834036,742.9878479975845,400.0872051221085,455.718643703725,,800.4872703640805,400.0,0.4609170498460388,131.17911997630608,4.187677408518722,123.11700688109578,,27.111424559023927,0.0,15184.984088913232,20433.770921061103,1161.6078204129751,705.4628822329831,,6105.2212177563815,14.033173631864395,16832.565823552017,35260.13035107108,5952.633128945821,4160.577929862368,,21840.69259486325,316.4026136992581,15000.0,9142.897590580407,15002.85961612661,14879.91235133114,,2979.5867045598047,15000.0,0.0,4050.6039640678423,71.91527549036397,1359.1963234090933,,677.3729623057078,0.0
20170818,12000.0,22622.841203678847,,63391.81133196973,,5696.704749383263,15200.0,0.0,58444.478931051315,,93668.24519050024,,22312.982271696103,3919.1835884530847,1.0,2309852.0,0.0,57201.0,0.0,14203381.0,5.0,400.0,543.7047655001273,,441.003478960158,,694.721161109457,400.0,0.0,222.43626699994255,,143.77143683770524,,187.85109913721988,0.0,12000.0,9860.143420444254,,30073.757451792797,,10269.22413754866,23200.0,0.0,21452.503831503393,,13049.007638976693,,28880.997892883533,13717.142559585798,19000.0,14613.382675599994,,17981.05277879757,,8384.925307572894,18680.0,0.0,6513.944584418153,,905.0994400866575,,6433.140316620968,391.91835884530855
20170821,,5042.789391462537,,32412.502840816862,,5000.0,,,6814.371151522994,,10684.00354399327,,0.0,,0.0,2537428.0,0.0,61602.0,0.0,14030060.0,0.0,,686.8071921646642,,436.12220382455115,,798.3985884593509,,,156.4830002411916,,54.68547776174289,,17.213993930892073,,,11675.927356362428,,82673.77682542775,,76.69532418250526,,,24263.18953745233,,28738.676594493798,,1779.7062777133542,,,3133.1809217837904,,7331.401577870848,,3000.0,,,501.67654279975375,,1567.5096191369685,,0.0,
20170824,5000.0,1760.5346496551745,89706.27017955505,7157.287518011185,,5000.0,5000.0,0.0,2729.355495632468,73532.14632048129,9228.053931962591,,0.0,0.0,286391.0,691219.0,508869.0,1000073.0,0.0,16493852.0,16788.0,400.00698345967584,613.2755320672609,400.1328436198708,461.06864198913485,,794.2706288379452,400.0,0.8356417886072678,155.35368461750804,3.695908957332276,93.6926779621887,,37.340375451830475,0.0,13771.085683558491,26541.26260996877,1047.3520690000767,332.20574898032436,,1694.0260528589686,0.0,13610.664112252543,30565.864691823997,6180.968918695168,1698.1374432152468,,10884.722168553624,0.0,15000.0,7086.7351736569735,14999.787764630977,14474.230381182173,,3000.475207368176,15000.0,0.0,3520.2768116021466,25.232143452764333,1445.7792148209776,,30.982083508087477,0.0
20170827,5000.0,1944.0288559209064,94645.0248931888,7579.798625015866,,5000.0,5000.0,0.0,2934.6841975411035,75456.16781558718,8589.798011731466,,0.0,0.0,286533.0,907682.0,566420.0,1221105.0,0.0,14389432.0,20052.0,400.0069799988134,614.6615224274581,400.1959676565093,462.0659157074945,,791.4266525600177,400.0,0.8354347137607971,151.64566177985236,4.517276838135633,90.58335265563852,,46.896640187897,0.0,14772.242638718752,27645.777926630693,1060.9618304438402,425.209134349626,,1971.8127164435682,0.0,14917.38659235363,31773.91863649172,6656.044538673582,1816.0151826935025,,11775.529452127495,0.0,15000.0,6852.50451149191,14999.766957381451,14022.550067357024,,3001.061195466228,15000.0,0.0,3408.0640941760144,26.439998993811503,1812.8072905579168,,46.23790332368354,0.0
20170830,48408.373132028966,4325.421687789237,61554.28305456474,9728.830811875778,,4465.384325623901,4051.6914121815416,70528.78889074258,8012.8618466898515,56774.81880667183,11266.96259969336,,2437.906675230747,357.9382896992338,71401.0,780287.0,248952.0,695365.0,0.0,14259113.0,5927.0,400.0086658450162,589.9864008371278,400.73292241074586,459.7337998748858,,778.2908792257974,400.0,0.767552417681756,134.64064507625665,7.62885055555465,78.42262550686215,,51.037285236914606,0.0,9823.505623170544,25994.75737773409,3854.9047607570933,3371.4834115895974,,3628.209465062799,485.12105618356674,12440.233181992657,25959.514115910788,7094.852863765806,3211.3540054989867,,10360.955163468061,788.2388774916103,15000.0,8134.972372345048,14995.252096789742,13975.497041122288,,3946.2140281797333,15000.0,0.0,2749.6255583282014,93.7005566225473,1611.3335988023307,,943.8333371271488,0.0
20190601,7246.648395449011,35938.52412624673,200927.2131784886,87164.46459782658,,5415.053666172776,6307.959254015212,43301.282730405386,78298.54320597474,134926.56886141223,109944.57316551523,,22020.035929360685,48695.677124403104,269582.0,3960024.0,488542.0,1701318.0,0.0,10999420.0,13009.0,388.4387562010577,286.02451977645217,395.1177341242231,307.46253028344745,,596.524481994681,282.66460688505975,62.55480830794878,300.02883114834725,43.968807668050346,136.87733710892448,,292.845946131563,166.1114578551745,18155.909112339028,32116.203938939947,3085.014911386758,1636.6484310892306,,37667.04994445166,3280.85518958339,16590.43562491251,41839.62974992061,11162.55035216864,4863.915656767716,,60244.928317408434,14809.642156940004,15397.348667148015,20058.540061471114,15195.507574149859,15266.764071225383,,14106.919288588899,19021.559515868663,2191.86077283414,6208.163592025631,1598.7461792342422,1081.088780728478,,9458.997881165562,5960.251999723744
